,Unnamed: 0,Unnamed: 0.1,jurisdiction_type,da_number,district,project_name,longitude,latitude,date_issued_or_denied,rha_determination,cwa_determination,rha1,rha2,cwa1,cwa2,cwa3,cwa4,cwa5,cwa6,cwa7,cwa8,cwa9,potential_wetland,index,Index,mukey,hydclprs,aws025wta,drclassdcd,nhd_vars_wb,nhd_vars_fl,wb_comids,wb_ftype,wb_gnis_count,wb_area,fl_comids,fl_ftype,fl_gnis_count,fl_length,fl_comid_list,fl_areasqkm,fl_totdasqkm,fl_flow_type
1010,1010,1010,RAPANOS,LRE-2019-00640-102,Detroit,Lakeside Golf Course- stand alone JD,-85.08081,41.08344,10/23/2019,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1011,1011,164703.0,100.0,5.35,Poorly drained,"([18507316, 18507328, 18507332, 15668265, 18507322, 18507330, 18507334, 18507324, 18507326], 'Reservoir+Reservoir+Reservoir+LakePond+Reservoir+Reservoir+Reservoir+Reservoir+Reservoir+', 0, 0.7570000000000001, nan)","([15668379, 15668475, 15668487, 15668485, 15668377], 'StreamRiver+ArtificialPath+ArtificialPath+ArtificialPath+StreamRiver+', 3, nan, 5.6240000000000006)",18507316 18507328 18507332 15668265 18507322 18507330 18507334 18507324 18507326,Reservoir+Reservoir+Reservoir+LakePond+Reservoir+Reservoir+Reservoir+Reservoir+Reservoir+,0,0.7570000000000001,15668379 15668475 15668487 15668485 15668377,StreamRiver+ArtificialPath+ArtificialPath+ArtificialPath+StreamRiver+,3,5.6240000000000006,"[15668379, 15668475, 15668487, 15668485, 15668377]",13.3677,14675.202000000001,5
1011,1011,1011,CWR,LRE-2019-00723-45,Detroit,Stronach Township - Wetland Fill,-86.2753,44.20953,11/06/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,1012,193268.0,0.0,1.95,Excessively drained,"([12121482], 'LakePond+', 1, 3.923, nan)","([12121912, 12121802], 'ArtificialPath+StreamRiver+', 1, nan, 14.501999999999999)",12121482,LakePond+,1,3.923,12121912 12121802,ArtificialPath+StreamRiver+,1,14.501999999999999,"[12121912, 12121802]",94.9842,1125.8901,2
1012,1012,1012,RAPANOS,LRE-2019-00847-176,Detroit,Pressler Property -JD,-85.06829,41.60518,08/30/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,1013,160199.0,100.0,3.75,Very poorly drained,"([12259486, 12259492, 12259500, 12259488, 12259478, 12259490], 'LakePond+LakePond+LakePond+LakePond+LakePond+LakePond+', 6, 0.676, nan)","([12261258, 12261320, 12261240, 12261256, 12261280, 12262856, 12262844, 12262852, 12262840, 12262846], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+', 6, nan, 7.513000000000001)",12259486 12259492 12259500 12259488 12259478 12259490,LakePond+LakePond+LakePond+LakePond+LakePond+LakePond+,6,0.676,12261258 12261320 12261240 12261256 12261280 12262856 12262844 12262852 12262840 12262846,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+,6,7.513000000000001,"[12261258, 12261320, 12261240, 12261256, 12261280, 12262856, 12262844, 12262852, 12262840, 12262846]",13.145399999999999,1370.2688999999998,10
1013,1013,1013,RAPANOS,LRE-2019-00881-102,Detroit,Cottages of Catania,-85.20979,41.09468,09/24/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1014,1014,164667.0,5.0,5.08,Somewhat poorly drained,"([18507320], 'LakePond+', 0, 0.046, nan)","([15671759, 18507380, 18507402], 'StreamRiver+StreamRiver+StreamRiver+', 0, nan, 11.213999999999999)",18507320,LakePond+,0,0.046,15671759 18507380 18507402,StreamRiver+StreamRiver+StreamRiver+,0,11.213999999999999,"[15671759, 18507380, 18507402]",17.928,22.5423,3
1014,1014,1014,RAPANOS,LRE-2019-01050-102,Detroit,Norarrow Drive Property-JD,-85.09156,41.19063,11/07/2019,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1015,1015,164667.0,5.0,5.08,Somewhat poorly drained,"([], '', 0, 0, 0)","([15679303, 15679287, 15679289, 15679285, 15679325, 15679297], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 3, nan, 14.631)",,,0,0.0,15679303 15679287 15679289 15679285 15679325 15679297,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,3,14.631,"[15679303, 15679287, 15679289, 15679285, 15679325, 15679297]",15.640200000000002,62.52930000000001,6
1015,1015,1015,RAPANOS,LRE-2019-01093-102,Detroit,Fort Wayne Housing Authority-Radcliffe Dr. JD,-85.10548,41.02705,05/22/2020,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1016,1016,2764968.0,6.0,5.25,Somewhat poorly drained,"([], '', 0, 0, 0)","([15671775], 'StreamRiver+', 0, nan, 3.531)",,,0,0.0,15671775,StreamRiver+,0,3.531,[15671775],6.0183,6.0183,1
1016,1016,1016,CWR,LRE-2019-01096-56,Detroit,Carolan - Pre-Application Consutation ,-84.83771,45.74367,09/25/2019,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1017,1017,189382.0,97.0,2.7,Very poorly drained,"([904140244], 'LakePond+', 1, 20601.253, nan)","([13054218, 13054398, 13054356, 13054402, 13054350], 'StreamRiver+Coastline+Coastline+Coastline+Coastline+', 1, nan, 6.79)",904140244,LakePond+,1,20601.253,13054218 13054398 13054356 13054402 13054350,StreamRiver+Coastline+Coastline+Coastline+Coastline+,1,6.79,"[13054218, 13054398, 13054356, 13054402, 13054350]","686683   NaN
686709   NaN
686711   NaN
686719   NaN
Name: areasqkm, dtype: float64","686683   NaN
686709   NaN
686711   NaN
686719   NaN
Name: totdasqkm, dtype: float64","686683   NaN
686709   NaN
686711   NaN
686719   NaN
Name: flow_type, dtype: float64"
1017,1017,1017,RAPANOS,LRE-2019-01150-143,Detroit,Nasten Property,-85.6801,41.37507,10/08/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,1018,160929.0,0.0,4.3,Well drained,"([904050179, 12265344, 12265352, 12265358], 'LakePond+LakePond+LakePond+LakePond+', 3, 12.302, nan)","([12266294, 12266844, 12266684, 12266702, 12266850, 12266692], 'StreamRiver+Connector+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+', 2, nan, 5.480999999999999)",904050179 12265344 12265352 12265358,LakePond+LakePond+LakePond+LakePond+,3,12.302,12266294 12266844 12266684 12266702 12266850 12266692,StreamRiver+Connector+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+,2,5.480999999999999,"[12266294, 12266844, 12266684, 12266702, 12266850, 12266692]",7.9254,137.72699999999998,6
1018,1018,1018,RAPANOS,LRE-2019-01443-143,Detroit,Prestwick Subdivision JD,-85.78594,41.21016,12/10/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1019,1019,160869.0,100.0,0.0,Very poorly drained,"([], '', 0, 0, 0)","([18486784, 18486560], 'CanalDitch+StreamRiver+', 0, nan, 14.466)",,,0,0.0,18486784 18486560,CanalDitch+StreamRiver+,0,14.466,"[18486784, 18486560]",23.4954,46.7037,2
1019,1019,1019,RAPANOS,LRE-2019-01470-157,Detroit,Sherman St. & East Waits Rd.Site,-85.25256,41.42626,12/19/2019,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1020,1020,272545.0,6.0,4.41,Moderately well drained,"([12265252], 'LakePond+', 1, 0.479, nan)","([12266166, 12266188], 'StreamRiver+StreamRiver+', 0, nan, 3.6929999999999996)",12265252,LakePond+,1,0.479,12266166 12266188,StreamRiver+StreamRiver+,0,3.6929999999999996,"[12266166, 12266188]",8.3763,8.5392,2
1020,1020,1020,RAPANOS,LRE-2019-01471-102,Detroit,Bittersweet Streambank Restoration,-85.29249,41.01618,01/28/2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1021,1021,164685.0,4.0,5.48,Moderately well drained,"([18507352], 'LakePond+', 1, 0.05, nan)","([18507446, 18507456, 18507454, 18507444], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 0, nan, 9.344999999999999)",18507352,LakePond+,1,0.05,18507446 18507456 18507454 18507444,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,0,9.344999999999999,"[18507446, 18507456, 18507454, 18507444]",9.5031,106.4232,4
1021,1021,1021,RAPANOS,LRE-2019-01531-143,Detroit,Hunter Property JD,-85.80115000000002,41.22873,01/29/2020,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1022,1022,160929.0,0.0,4.3,Well drained,"([], '', 0, 0, 0)","([18486530], 'StreamRiver+', 0, nan, 2.038)",,,0,0.0,18486530,StreamRiver+,0,2.038,[18486530],4.1589,4.1589,1
1022,1022,1022,RAPANOS,LRE-2020-00117-100,Detroit,Ashley Infrastructure Improvements,-85.05629,41.52834,02/05/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,1023,160184.0,0.0,3.2,Well drained,"([12259650, 12259624, 12259626, 12259646], 'LakePond+LakePond+LakePond+LakePond+', 0, 0.085, nan)","([12261528], 'CanalDitch+', 0, nan, 6.299)",12259650 12259624 12259626 12259646,LakePond+LakePond+LakePond+LakePond+,0,0.085,12261528,CanalDitch+,0,6.299,[12261528],11.9727,11.9727,1
1023,1023,1023,RAPANOS,LRE-2020-00500-176,Detroit,Liebrecht Property-JD,-85.01751999999998,41.69094000000001,03/23/2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1024,1024,160246.0,0.0,0.0,,"([12259292, 12259122], 'LakePond+LakePond+', 2, 5.544, nan)","([12261018, 12261020, 12262714, 12262716, 12273290], 'StreamRiver+StreamRiver+ArtificialPath+ArtificialPath+ArtificialPath+', 0, nan, 3.806)",12259292 12259122,LakePond+LakePond+,2,5.544,12261018 12261020 12262714 12262716 12273290,StreamRiver+StreamRiver+ArtificialPath+ArtificialPath+ArtificialPath+,0,3.806,"[12261018, 12261020, 12262714, 12262716, 12273290]",11.6829,33.803999999999995,5
1024,1024,1024,RAPANOS,LRH-2006-00402-SCR,Huntington,EASTON ADS - Un Trib Alum Creek,-82.91889999999998,40.03809,01/13/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1025,1025,167888.0,96.0,5.24,Poorly drained,"([], '', 0, 0, 0)","([5213375], 'StreamRiver+', 0, nan, 2.435)",,,0,0.0,5213375,StreamRiver+,0,2.435,[5213375],2.16,2.16,1
1025,1025,1025,RAPANOS,LRH-2007-00046-TUS,Huntington,Shugert Industrial Minerals Mine IM-2299 UN Trib to Stillwater Creek,-81.11909,40.06843,03/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1026,1026,2896655.0,0.0,0.0,,"([19390876, 19390878], 'LakePond+LakePond+', 0, 0.091, nan)","([19392316, 19392302, 19392970, 19392978], 'StreamRiver+StreamRiver+ArtificialPath+ArtificialPath+', 1, nan, 5.146)",19390876 19390878,LakePond+LakePond+,0,0.091,19392316 19392302 19392970 19392978,StreamRiver+StreamRiver+ArtificialPath+ArtificialPath+,1,5.146,"[19392316, 19392302, 19392970, 19392978]",6.4413,54.213300000000004,4
1026,1026,1026,RAPANOS,LRH-2007-00238-OHR,Huntington,Huntington Tri-State Airport,-82.55593,38.36713,07/18/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1027,1027,515035.0,0.0,0.0,,"([], '', 0, 0, 0)","([3964376], 'StreamRiver+', 1, nan, 5.856)",,,0,0.0,3964376,StreamRiver+,1,5.856,[3964376],10.6263,1132.3224,1
1027,1027,1027,RAPANOS,LRH-2007-00784,Huntington,Columbus Fire Station #35 site,-82.79263,39.99934,03/27/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1028,1028,167871.0,8.0,5.23,Somewhat poorly drained,"([5212561], 'LakePond+', 0, 0.014, nan)","([5213407, 5213389, 5216375, 5217255, 5216359, 5216365, 5216357, 5213405], 'StreamRiver+StreamRiver+StreamRiver+Connector+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 1, nan, 17.601)",5212561,LakePond+,0,0.014,5213407 5213389 5216375 5217255 5216359 5216365 5216357 5213405,StreamRiver+StreamRiver+StreamRiver+Connector+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,1,17.601,"[5213407, 5213389, 5216375, 5217255, 5216359, 5216365, 5216357, 5213405]",13.6791,86.1615,8
1028,1028,1028,RAPANOS,LRH-2008-00061-SCR,Huntington,I-70 West Business Park ,-83.3182,39.95985,02/08/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1029,1029,169899.0,90.0,4.35,Very poorly drained,"([], '', 0, 0, 0)","([5217577, 5217549, 5217551, 5217565], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 3, nan, 8.212000000000002)",,,0,0.0,5217577 5217549 5217551 5217565,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,3,8.212000000000002,"[5217577, 5217549, 5217551, 5217565]",16.6662,1203.2964,4
1029,1029,1029,RAPANOS,LRH-2008-00412-LKR,Huntington,Potential Unauthorized Activity - Amanda Marshall,-81.54373000000002,39.20401,06/01/2016,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1030,1030,1860676.0,0.0,0.0,,"([], '', 0, 0, 0)","([19414179, 19414261], 'StreamRiver+StreamRiver+', 2, nan, 7.479)",,,0,0.0,19414179 19414261,StreamRiver+StreamRiver+,2,7.479,"[19414179, 19414261]",7.3845,23.229,2
1030,1030,1030,RAPANOS,LRH-2009-00221-LBC,Huntington,"ODOT [transferor] - Columbiana County Engineer [transferee] - COL-428-6.65, PID 24452",-80.58024,40.70551,06/21/2016,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1031,1031,631475.0,0.0,0.0,,"([3818539], 'LakePond+', 0, 0.081, nan)","([3819451, 3819453, 3819339, 3819341, 3819375, 3821003, 3821023, 3821409, 3821407, 3821005], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+', 6, nan, 12.170999999999998)",3818539,LakePond+,0,0.081,3819451 3819453 3819339 3819341 3819375 3821003 3821023 3821409 3821407 3821005,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+,6,12.170999999999998,"[3819451, 3819453, 3819339, 3819341, 3819375, 3821003, 3821023, 3821409, 3821407, 3821005]",9.7263,5200.3485,10
1031,1031,1031,RAPANOS,LRH-2010-00082-TUS,Huntington,"CMIPOH Besozzi Mining Area, Oxford Mining Company; UNT STILLWATER CREEK",-81.3295,40.32915,10/07/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1032,1032,536328.0,5.0,4.65,Somewhat poorly drained,"([], '', 0, 0, 0)","([19391696], 'StreamRiver+', 0, nan, 3.433)",,,0,0.0,19391696,StreamRiver+,0,3.433,[19391696],5.301,6.6942,1
1032,1032,1032,RAPANOS,LRH-2010-00276-SCR,Huntington,Mega Manufacturing Operation Site Missouri Ditch,-83.57814,39.62488,03/28/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1033,1033,169220.0,90.0,3.9,Poorly drained,"([5230726, 5230724], 'LakePond+LakePond+', 0, 0.051000000000000004, nan)","([5231304], 'CanalDitch+', 0, nan, 9.331)",5230726 5230724,LakePond+LakePond+,0,0.051000000000000004,5231304,CanalDitch+,0,9.331,[5231304],24.4206,24.4206,1
1033,1033,1033,RAPANOS,LRH-2010-00554-GUY,Huntington,"CMIPWV - Bandmill Hollow Coal Refuse Facility, Bandmill Coal Corporation, O-5002-10, UT Dingess Run",-81.90971999999998,37.8325,06/20/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1034,1034,1155553.0,0.0,3.12,Well drained,"([], '', 0, 0, 0)","([6933776, 6933772, 6933774, 6933784, 6933786], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 0, nan, 9.334)",,,0,0.0,6933776 6933772 6933774 6933784 6933786,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,0,9.334,"[6933776, 6933772, 6933774, 6933784, 6933786]",11.3796,19.4679,5
1034,1034,1034,RAPANOS,LRH-2010-00778-GMR,Huntington,"Brandicorp, Commercial Development, UnTrib Taylor Creek",-84.64964999999998,39.1825,08/03/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1035,1035,169384.0,0.0,3.27,Well drained,"([], '', 0, 0, 0)","([3885618, 3885630, 3885682, 3885620, 3885632], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 2, nan, 11.754)",,,0,0.0,3885618 3885630 3885682 3885620 3885632,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,2,11.754,"[3885618, 3885630, 3885682, 3885620, 3885632]",13.630500000000001,31.586399999999998,5
1035,1035,1035,RAPANOS,LRH-2010-00844-GUY,Huntington,"CMJDWV - Cliffs Logan County Coal, LLC - Elklick Surface Mine - Elklick Branch",-81.68141,37.78048,01/17/2020,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1036,1036,1155555.0,0.0,3.09,Well drained,"([], '', 0, 0, 0)","([6933912, 6933862, 6933884, 6933870], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 3, nan, 6.218)",,,0,0.0,6933912 6933862 6933884 6933870,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,3,6.218,"[6933912, 6933862, 6933884, 6933870]",1.3041,1.3041,4
1036,1036,1036,RAPANOS,LRH-2010-01015-LMR,Huntington,Fairborn Cement Company - Fairborn Quarry Relocation,-83.95222,39.779,01/08/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1037,1037,169308.0,5.0,5.34,Well drained,"([], '', 0, 0, 0)","([3930798, 3930812], 'StreamRiver+StreamRiver+', 1, nan, 2.808)",,,0,0.0,3930798 3930812,StreamRiver+StreamRiver+,1,2.808,"[3930798, 3930812]",5.643,5.643,2
1037,1037,1037,RAPANOS,LRH-2011-00131-SCR,Huntington,Dominion Homes Glen Ross Delaware County - Unnamed Tributary Alum Creek,-83.01815999999998,40.23917,12/22/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1038,1038,172040.0,9.0,5.27,Somewhat poorly drained,"([], '', 0, 0, 0)","([], '', 0, 0, 0)",,,0,0.0,,,0,0.0,[],0.0,0.0,0.0
1038,1038,1038,RAPANOS,LRH-2011-00808-GUY,Huntington,"CMJDWV - Rhino Eastern, LLC - Glen Rogers Study Area ",-81.43482,37.74123,02/01/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1039,1039,513488.0,0.0,2.33,Well drained,"([], '', 0, 0, 0)","([6933978, 6933970], 'StreamRiver+StreamRiver+', 2, nan, 2.949)",,,0,0.0,6933978 6933970,StreamRiver+StreamRiver+,2,2.949,"[6933978, 6933970]",4.1391,5.103,2
1039,1039,1039,RAPANOS,LRH-2012-00420-BCR,Huntington,"CMJDWV - Kingston Area Jurisdictional Determination, Alpha Natural Resources, White Oak Creek",-81.32889,37.96055,12/10/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1040,1040,2513089.0,0.0,2.48,Well drained,"([], '', 0, 0, 0)","([6925577, 6929282], 'StreamRiver+StreamRiver+', 2, nan, 3.008)",,,0,0.0,6925577 6929282,StreamRiver+StreamRiver+,2,3.008,"[6925577, 6929282]",5.2164,5.2164,2
1040,1040,1040,RAPANOS,LRH-2012-00542-BCR,Huntington,"CMJDWV - Workman Creek JD, Marfork Coal Company, Workman Creek",-81.38333,37.88611,03/13/2020,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1041,1041,2513089.0,0.0,2.48,Well drained,"([], '', 0, 0, 0)","([6929614, 6929580], 'StreamRiver+StreamRiver+', 0, nan, 3.8869999999999996)",,,0,0.0,6929614 6929580,StreamRiver+StreamRiver+,0,3.8869999999999996,"[6929614, 6929580]",4.526999999999999,4.526999999999999,2
1041,1041,1041,RAPANOS,LRH-2012-00778-BCR,Huntington,"CM14WV - Turkey Foot JD, Marfork Coal Company, Stover Fork",-81.35083,37.85444,11/20/2019,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1042,1042,2513089.0,0.0,2.48,Well drained,"([], '', 0, 0, 0)","([6929748, 6929718, 6929662], 'StreamRiver+StreamRiver+StreamRiver+', 3, nan, 5.922000000000001)",,,0,0.0,6929748 6929718 6929662,StreamRiver+StreamRiver+StreamRiver+,3,5.922000000000001,"[6929748, 6929718, 6929662]",9.8307,9.8307,3
1042,1042,1042,RAPANOS,LRH-2012-00828-SCR,Huntington,Milford Crossings Development,-83.38951,40.21489,06/13/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1043,1043,1406092.0,5.0,4.73,Somewhat poorly drained,"([], '', 0, 0, 0)","([5214759], 'StreamRiver+', 0, nan, 4.77)",,,0,0.0,5214759,StreamRiver+,0,4.77,[5214759],6.7914,6.7914,1
1043,1043,1043,RAPANOS,LRH-2012-00903-BCR,Huntington,"CMJDWV - Right Fork of Workman Creek, Alpha Natural Resources, UT's of Workman Creek",-81.36841,37.8679,01/06/2020,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1044,1044,2513089.0,0.0,2.48,Well drained,"([], '', 0, 0, 0)","([6929672, 6929654], 'StreamRiver+StreamRiver+', 2, nan, 4.605)",,,0,0.0,6929672 6929654,StreamRiver+StreamRiver+,2,4.605,"[6929672, 6929654]",6.75,6.75,2
